sp500,DGS10
0.011457892,0.0015881289
-0.034550473,0.08259496
0.016580129,0.0028277521
0.0055476967,0.093906656
-0.007995574,-0.058078725
0.008175597,-0.035516087
0.013177343,0.06506124
-0.011468414,0.09975193
0.022835255,-0.062284607
-0.007354505,0.13867857
-0.013975072,0.029906766
0.017610593,-0.17324397
-0.0030059423,-0.12254809
-0.011869349,-0.012520114
-0.016618092,-0.14549558
0.02231974,-0.040338214
0.0018964139,0.008164533
0.0051351255,-0.026627973
0.01263117,0.37714612
0.018300826,-0.07371576
-0.0067027095,-0.053359788
-0.00721101,0.06030726
-0.0075363326,0.09601824
0.024195429,0.01655827
0.004550641,0.091491155
0.015414827,-0.04606844
-0.0006192846,-0.0055983043
0.026168767,-0.02255549
0.003769651,-0.08473894
0.004818445,-0.030448185
0.0015002423,-0.03474035
0.022461852,-0.050233964
-0.0022165212,-0.037715733
0.019226566,-0.05694245
0.00066100643,-0.011509783
-0.00824515,-0.06277337
-0.018570092,0.20193319
-0.007985314,0.026620517
0.020154424,-0.020609632
-0.009454738,0.018990017
-0.011827851,-0.044680946
-0.00015471823,-0.06605975
0.007305651,-0.030713394
-0.025807897,0.057296038
-0.008824775,0.011254934
-0.02464492,0.03634894
-0.020872205,0.01843774
-0.0012378418,-0.061342042
0.014124264,-0.00073160196
0.036930416,0.026418285
0.00022821012,0.052393783
0.0031207048,-0.024468254
0.014424249,-0.18040927
0.009003444,-0.011805832
0.003402594,-0.028772984
0.009889468,-0.03552786
-0.00065383717,-0.084148236
0.005380745,-0.0228069
0.003927663,-0.020193817
-0.008266371,-0.0157734
-0.007711123,0.0063739913
0.0063092047,-0.23212397
-0.0012072184,0.044191957
0.0019860496,0.07778292
0.009642134,-0.033618227
-0.0046277326,-0.13418953
-2.8003298e-05,-0.15851338
0.0038707822,-0.060002103
0.028446872,-0.021466687
-0.012842588,0.07893777
-0.0016962817,-0.066107035
0.019588368,0.0024650039
-0.00026983675,-0.037290044
0.0015659216,0.0010109
0.0011116228,0.008994608
-0.0072521917,-0.012030384
-0.007596921,-0.014655857
0.0011700294,0.0132511435
0.0027209646,0.039624676
0.006345856,0.10387823
0.0033519357,-0.027038943
0.019738559,-0.040702287
0.015955696,0.015531365
-0.0069868816,0.14150012
0.001527036,0.11645688
-0.001229784,0.003809837
-5.833339e-06,-0.007691613
-0.014766488,0.21298513
-0.008258635,0.056010503
0.005506402,-0.037706327
0.0041789664,-0.05138214
-0.0029120136,0.06793688
0.008368953,-0.0071097533
0.0006811039,0.04377946
-0.0003679836,0.12039831
0.0040732436,-0.1912357
0.0013021335,-0.02646123
0.0023217353,-0.060162082
0.003932858,0.008183503
0.0024122708,0.02614021
-0.013364637,-0.01702997
-0.014322812,0.040300928
-0.0067489697,-0.0739806
-0.014052124,-0.06402819
-0.0089186765,0.052725926
-0.0010750331,-0.027292235
0.0052980366,0.029729037
0.008232813,-0.11288988
0.0022617471,0.09322484
-0.008106216,0.037550792
0.002870929,-0.012990513
0.0014058973,0.13472952
0.0011802022,-0.016501045
-0.009166401,-0.019637536
0.012290698,0.1150772
-0.01291952,0.042572904
-0.0054899496,-0.02865696
0.0026840148,-0.022353148
0.0034828803,-0.010373352
0.011963781,0.024952695
0.0010081638,0.013941508
-0.0047238613,-0.002725103
0.003361824,0.032457374
0.005749282,0.050580334
0.0010973634,-0.025540011
-0.00466947,-0.07034119
0.0053997347,0.048617333
-0.022222426,-0.19681396
0.02009138,-0.00014109808
-0.01132107,0.13361512
0.020193797,-0.11531726
0.007325677,-0.05120788
-0.02492256,-0.034896716
-0.000766912,0.02622076
0.027329214,0.03724344
0.0032887482,-0.04119974
-0.004474376,-0.0041449703
0.021272104,-0.008534058
-0.00056152826,-0.02654368
-0.00075950794,-0.031357024
0.003163177,0.0100411335
-0.020625606,-0.009409262
0.0011811943,0.012536405
0.0003161336,0.02288189
-0.0044002915,-0.06898426
-0.012667913,0.07532586
-0.019086165,0.042870343
0.005094857,0.025844892
-0.020063523,-0.01341992
-0.013476659,0.0027671917
-0.006100307,0.062574096
0.017673537,-0.011851915
-0.015499477,0.003184007
-0.007234992,0.06713141
-0.011273852,0.09553908
-0.0014412049,-0.13051195
0.01076456,-0.007792742
0.002239015,0.0012037839
0.009537272,0.026282381
0.01406199,-0.007475279
0.0062114857,-0.29506972
0.0051837885,-0.004786629
0.0014498956,-0.06535484
0.02173661,0.030467927
-0.009299788,0.008930833
0.004515032,0.0084091015
-0.005022807,0.032657687
0.011533046,0.019999063
-0.0004646493,-0.05732888
0.0053532515,0.06410469
-0.023023676,-0.084492624
0.02866521,0.025262872
-0.0013899892,0.12765627
-0.0065755355,-0.036889724
0.028789658,-0.039880946
-0.0048571927,0.09252525
-0.0010775963,0.015293508
0.0064139124,-0.1071453
0.01651223,0.011097592
-0.0048369244,0.14246985
-0.003016978,0.08055069
0.0014065229,0.030462239
0.010872515,0.028837465
0.0139185,0.0040038563
-0.011882314,0.014707607
-0.00788662,0.014271068
0.006360457,-0.014100615
0.005715208,0.052014057
-0.007824132,0.015883995
-0.0013785877,-0.07987149
-0.0012756481,0.0040561976
-0.0056635495,-0.008874669
-0.0026744627,-0.03982677
-0.014977141,0.002941312
-0.009462524,-5.5894852e-05
0.0043485216,-0.01146425
0.008596348,-0.047637776
0.017215922,-0.040566944
0.012919024,-0.029687813
-0.00454432,0.037331242
0.006689971,-0.055013303
0.0040334146,-0.016736832
0.005920645,0.01939771
0.00206124,-0.021436203
0.0050559854,0.00015997181
-0.006628384,-0.011235242
-0.0043558655,-0.0046122023
-0.0056892326,-0.009773179
0.00087893795,0.10424961
0.015492556,0.08006426
-0.0011377786,0.09603179
0.0046467665,-0.03840545
0.014512483,0.0889859
0.007238421,0.15131873
-0.0022009197,0.07269557
-0.006754795,-0.04913563
0.0074688094,-0.051549807
-0.001245761,0.0074594477
-0.0029186814,-0.020173026
-0.014759124,0.08159146
-0.0239756,-0.011509362
-0.0076861107,0.07307529
-0.0068720663,0.15002333
-0.010747846,0.07904791
0.008093268,-0.108233176
-0.011691958,0.03125497
-0.006802661,-0.027904425
0.0055958196,0.08645007
-0.0122303,-0.04827616
0.020477762,0.040496267
-0.0057588,0.013966508
0.021934245,0.06399718
0.032221776,0.07745945
0.015881376,-0.0021607003
0.0041353116,0.17255193
-0.009787699,0.056868553
0.020999946,0.020650536
0.009281601,-0.05080644
0.00373463,-0.007753683
-0.015857358,0.0021081658
0.0009738936,-0.030483635
-0.00073515053,-0.00055911805
-0.021845993,0.072395645
-0.0045120446,0.054737225
0.0006499728,0.0021194257
0.0043615317,-0.012149073
0.0026850193,0.060748342
0.0074436823,-0.051359378
0.008732871,0.11058978
0.00554915,0.044441916
0.0041567916,0.053951554
0.0011850516,0.016664868
-0.0056532193,0.04945616
-0.0037314591,-0.112064265
0.015061634,-0.025496498
0.007727636,0.0052497755
0.0031320397,-0.008198842
0.0018287279,0.11583329
-0.0025218586,-0.036068544
-0.0071983016,0.013297658
0.013496167,-0.020210123
0.00903438,-0.020527305
0.010117198,0.043026768
-0.011335708,0.026631912
0.002259008,0.114320785
-0.008455429,0.08346128
0.0076896,0.008748368
-0.010566011,-0.030356435
0.014113679,-0.005872968
0.0031586413,0.020440063
0.015031809,-0.025759501
-0.0046758302,-0.010722492
-0.0012896331,-0.018519212
0.004046488,0.037057333
0.0007765552,-0.062021263
-0.0078945495,0.033076156
-0.0008900659,-0.057558365
0.007235498,-0.02570211
0.012247595,-0.030712655
-0.007182448,0.07703991
0.0006499584,-0.12903301
0.0065503144,0.009915899
-0.007588588,-0.018933788
-0.0057954937,0.05989134
0.0038292622,-0.11544553
0.010592718,0.13197969
-0.01383881,0.18207882
-0.013581593,-0.04824351
0.007304323,-0.40954122
0.023218377,-0.15935592
0.016253907,-0.025212286
0.0030506677,-0.08146486
0.0029131742,0.10912491
-0.013139028,-0.048789103
-0.009184175,-0.0009939453
-0.008346946,-0.008354007
0.0055825207,0.091026306
0.0028917908,-0.13500364
0.0015025549,-0.029024947
-0.0020327263,-0.007312991
-0.0010152094,0.19839713
-0.0066525107,-0.033373628
0.0178792,0.012265592
0.0011177165,0.04953511
-0.007441745,-0.017642632
0.0057279104,0.015376262
-0.00784272,0.0924592
-0.014197291,0.13592497
-0.014498236,-0.20565824
0.026127342,0.0275804
-0.009174001,-0.09744682
0.009903342,-0.0016366658
0.010813097,-0.063896015
0.0060212435,-0.0018552924
-0.002602595,-0.03933138
0.0019601423,-0.021324042
-0.0051226933,-0.009973739
-0.0034385954,0.113987796
-0.012971198,0.111194104
-0.0068147043,0.023513457
0.015881384,-0.014230244
0.0010345276,-0.005673639
0.004344507,-0.10612866
0.0076107695,-0.029161733
0.00077625545,-0.17261225
0.0077780555,-0.015305473
-0.01811456,0.031271923
-0.0010303252,0.030664291
0.0018474881,-0.04686217
0.011924885,-0.049953893
-7.584982e-06,-0.08643076
0.012783009,0.03892229
0.0023799096,-0.030246915
0.0060902853,-0.12738729
-0.008045034,0.047735557
0.008911569,-0.07976232
-0.002671373,0.13579682
-0.004651729,-0.033630203
0.0064862915,-0.044760678
-0.005289499,0.23479012
0.006953135,0.07752365
-0.008512297,0.11250569
-0.00068816775,0.06541381
-0.003946079,-0.09041202
-0.0030434397,-0.0417861
-0.009756517,-0.033085797
0.007376367,-0.028474014
-0.02006704,-0.004904071
-0.008995896,0.019789243
0.0061220233,-0.13560261
0.002759447,-0.011980501
-0.0023263646,-0.09375452
0.010104891,0.06275241
0.0036520362,-0.04276146
0.006860602,-0.043260194
0.003459331,-0.0030588284
-0.006531951,0.055617224
-0.000108781736,-0.050098177
0.004221086,-0.01012747
0.008432575,-0.032959856
0.02179537,-0.06365404
0.0051847044,-0.014944301
0.0052663498,-0.054425918
-0.011320737,0.009250701
0.00522611,0.06777878
-0.004217012,-0.012617326
0.009963347,-0.021364944
0.0029531957,0.012234908
-0.0024726826,0.10855038
0.001962834,0.034771103
-0.0048865587,0.0067999964
0.000790981,0.060937755
0.0028889687,-0.012979707
-0.007801637,-0.024547905
0.004893507,0.013923708
0.009955286,-0.029803248
0.005399238,-0.03513309
-0.010782698,-0.0041800356
-0.008255706,0.040874112
-0.013372872,0.028255789
-0.0061496915,-0.018883301
-0.0031694607,-0.011328869
2.0889333e-05,-0.18265207
0.005073404,-0.06307838
-0.0035781264,0.05312112
-0.005181262,-0.041776817
0.012954558,0.010878734
0.004817979,-0.03232133
0.009991877,0.012022707
0.013637934,-0.119383566
0.011326409,-0.14934699
0.0035482838,-0.034573212
0.008236872,0.027297812
-0.0023085724,0.21442485
-0.010419418,-0.008125928
0.017097065,-0.05969491
0.0019080361,0.025054146
0.0053273886,-0.007316005
-0.008134337,-0.009033614
0.003105863,0.047582407
-0.0018452215,0.05896772
-0.0008317061,-0.063753046
0.01171064,-0.054633617
0.003338451,0.17535953
-0.0037023327,-0.03336409
-0.00030696788,0.040052235
0.0032336428,0.013823051
1.853201e-05,0.04577134
-0.0015108357,-0.064230695
0.0007447103,-0.030415885
0.016125582,-0.04765367
0.00073929015,-0.0026771508
0.0039622355,-0.028325835
0.0023988858,0.027449429
-0.007436268,-0.058559075
-0.0053119864,0.15107578
-0.016997973,0.17326093
-0.010039349,-0.12102391
0.01146873,-0.07648029
-0.003861589,-0.22899169
0.00029722403,-0.05750383
-0.01521598,0.037655894
-0.0050603747,0.003200192
-0.0040038843,-0.12025383
0.010733929,-0.08564197
0.0022366028,-0.0871558
0.008830417,-0.19161184
0.011760237,-0.05902237
0.0009015878,0.09706923
0.011359472,-0.021161051
-0.002722696,-0.014254054
0.010398699,-0.07430046
0.004014914,-0.049230162
-0.006600147,-0.025064873
0.0017393865,0.0035612425
-0.0058943606,0.034885157
-0.004499262,-0.0068984986
0.001917844,-0.09890212
0.004023788,-0.064350404
0.005190743,0.01251402
0.018872768,0.047870275
0.009763077,0.02239283
-0.0010709983,0.010142975
0.0047323843,-0.011454287
0.004208304,0.03513152
0.0043652523,-0.04064444
0.003820854,-0.036850948
0.025019469,0.0158958
0.021630196,-0.052549206
-0.0020216652,-0.04574322
-0.016115002,-0.039311346
-0.008422132,0.0048784046
-0.00039472478,-0.0009450509
-0.008643938,0.05364548
-0.009607291,-0.0019456231
0.0027549237,-0.07669894
0.00087600935,0.0126576
-0.008773671,0.0084068095
-0.0036520837,0.008404227
-0.0008194889,-0.015239655
-0.005087652,-0.023009542
0.010960666,0.00012732105
-0.0025896411,0.053097297
0.0028168345,-0.07546445
0.0074966527,0.019263908
0.0026121577,-0.0068759313
-0.0047098054,0.06720577
-0.0016732593,-0.08298637
-0.010180367,-0.008562344
-0.011191185,0.004001197
0.0009301759,-0.08728845
0.011930389,-0.05443007
-0.019700266,0.048821364
0.0020500156,-0.010073418
0.0029489105,-0.059449874
-0.0069447644,-0.021825086
0.0043873508,-0.03933322
0.012739921,-0.02605769
0.009958181,0.005206648
-0.0020649792,0.0010470544
-0.004168189,0.062413506
0.004298174,-0.021446
-0.0010429155,0.03172165
-0.008496171,-0.0948636
-0.01732901,-0.047115844
0.0024967422,-0.033960737
0.0028425418,0.076460704
0.009067442,-0.042748734
0.0014109078,-0.047947932
-0.001290296,-0.0381936
-0.004292296,-0.07556078
0.002784324,-0.035708155
0.0027109133,0.08065234
-0.013716973,-0.040236857
0.009858046,-0.0425888
-0.009223307,-0.032015283
-0.007999403,-0.057339337
-0.0044784145,-0.006716089
0.0014513051,-0.042320296
-0.005942833,0.012370409
-0.01080081,0.009404366
0.009707132,-0.036172368
-0.006457136,-0.030079436
-0.006681458,0.029458228
0.018446844,0.018410522
-0.0031799236,0.05377018
0.009454002,0.015412701
0.014719112,0.029762318
-0.012373574,0.0015872347
-0.00048028794,0.032129165
0.018845292,0.019446097
0.0007975935,-0.021543002
0.011713146,0.010401217
-0.010005912,0.0048985565
0.0065965005,0.05863277
0.00075016543,0.007474522
-0.007307686,-0.110240795
0.0037724983,-0.007289341
-0.0051665157,0.019776788
-0.018137168,-0.007874644
-0.0096150655,-0.062606186
0.004660227,-0.027479192
0.010485024,-0.0036434296
0.0021771914,-0.0532522
0.009409817,-0.009832397
-0.0011973834,0.011332124
0.014436897,0.052598875
0.010854019,-0.0048712557
0.010793201,-0.08201952
-0.011820258,-0.068456754
0.006115486,0.03972379
-0.01418612,0.05227061
0.005245005,0.007360022
0.0012907004,-0.02021304
0.005453744,0.013655639
0.0010746898,-0.03942141
0.01154965,0.0052821026
-0.010301468,-0.06863749
-0.003857425,-0.034581814
-0.006818974,0.024929395
0.0033554053,0.026680825
0.0003084637,-0.03731607
0.0053620245,0.0064825066
-0.0049540387,-0.03397756
0.003582716,-0.11514207
-0.01516812,0.07059909
0.010417172,-0.017222598
-0.0016954707,-0.0218143
-0.011817913,-0.076092556
-0.0080985185,-0.0041972953
0.007727828,-0.028251538
-0.00066669297,-0.1213745
-0.0021308027,-0.039210368
-0.011120303,-0.06862936
0.0062553408,0.04286996
0.0094485,-0.14954676
-0.0061334707,0.03296987
0.0200308,0.031426128
0.009568884,0.013415931
-0.02065954,-0.02629071
-0.018183,-0.07574589
0.00224734,-0.059412617
-0.006203062,-0.089365385
-0.013297048,-0.010512464
0.027551178,0.14456068
0.017854031,0.020771397
0.0072152587,-0.03593177
-0.0015387329,-0.0735197
-0.0027906024,0.07248279
0.004248308,-0.03225149
-0.005895231,-0.09083774
0.0040295064,-0.017966805
0.0059343325,-0.009069917
0.006214435,-0.03553628
0.004745421,0.07261716
0.008676335,0.04735375
0.013061888,0.04956866
0.014260177,0.012217102
-0.0015797219,-0.029558025
0.0073144212,0.06464785
-0.0013987852,0.002062167
0.0035748426,0.03127192
0.011661056,0.055306207
0.0010902933,-0.2951981
-0.012413587,0.07122011
0.011365289,0.0346116
-0.00078210724,-0.108967975
-0.008729805,-0.016458465
0.004581239,0.11067311
0.0058806846,0.014914174
0.0077202003,0.0008049905
-0.003705003,-0.050139815
-0.011069014,0.062226158
-0.0056213452,-0.042366277
-0.0074329735,0.051072247
0.0030964818,0.046954922
-0.013953919,-0.051663224
-0.0042610015,-0.09240579
-0.010201146,0.07394121
0.007454488,-0.0051552816
0.0072847437,-0.022862986
0.0028941364,0.044026636
0.012048438,0.02235303
-0.006432363,0.001127486
0.0016650474,0.01802155
0.003999011,-0.028542504
0.0001927386,-0.0024973878
0.022839151,-0.022927485
0.004155091,-0.00073680916
-0.009558298,0.007902687
0.004448185,0.00088665134
0.0019585602,-0.019677503
-0.012764574,-0.017344132
0.0015777941,0.013961765
0.017301492,0.024587706
0.008931384,0.02349042
0.0011838982,0.017279984
0.0035488307,-0.002494125
-0.00810921,-0.058955655
-0.005942583,-0.01765729
-0.0039262893,0.07133664
-0.006822425,-0.011918699
0.0060655302,0.03448072
-0.00020465697,-0.04886962
-0.0045527597,2.1467527e-05
0.0053935857,0.06173237
0.0099319,0.013309948
0.0065097976,-0.04316169
-0.011979774,-0.030141296
-0.0153429285,-0.060737047
0.0073547186,-0.0054341764
0.0032051173,0.02960381
0.0032989262,0.058512874
-0.0010200571,-0.014133546
-0.00084646186,0.034294408
0.005342195,-0.008566504
0.012427395,-0.07207699
0.0032454394,0.002393556
0.0088051185,-0.017694125
0.0036915645,-0.0063706352
-0.00053023687,0.02790501
-0.012510843,-0.018766232
-0.015521135,0.04059406
-0.0063579455,-0.005825191
-0.0176582,-0.18575771
0.0009016347,0.01123949
-0.0013806443,-0.019202476
0.0020819947,0.0017446509
0.009633647,0.1007078
0.007892244,0.045154076
0.0034079123,-0.022949316
-0.00068591465,0.03943064
0.02018901,0.039854053
0.0021857603,0.014902545
0.004149464,0.019427074
0.010700779,-0.0310537
-0.013232172,-0.008785547
0.0068543158,-0.019204099
-0.0013164501,-0.02618196
0.011925845,0.0067671183
-0.0010275799,-0.018387854
0.001645891,-0.10744801
-0.005064428,-0.047773357
0.000107209315,0.06297335
0.01784537,0.06270627
0.0006702725,0.030050384
-0.0040095258,0.06605842
0.0012916867,0.0069510527
-0.0051384615,-0.03028822
-0.002910361,-0.005437806
0.006329705,0.008890481
-0.0062247994,0.009171392
0.00499656,-0.019871863
-0.0005555351,-0.047822684
-0.0051908935,0.024970721
0.013478944,0.07803103
-0.0027910434,0.024547402
0.00019465754,0.018185038
-0.0133666275,-0.060851324
-0.021772226,-0.05025067
-0.0035941834,-0.03633734
-0.007259257,0.04315055
-0.0025316912,0.003452644
-0.008793544,0.042182516
0.020963661,0.08268022
0.004976441,-0.033643663
-0.0013782458,-0.01336164
0.0024276455,0.027602393
-0.000111167086,-0.0574887
0.021577034,0.0691134
-0.0033222702,0.034299206
0.017995767,0.08041204
0.0023644874,-0.021412557
-0.0003763265,-0.07155988
-0.0061738268,0.01990402
-0.0016375517,-0.020828115
-0.009323064,-0.034302928
0.0010286261,-0.039222434
0.003117604,0.006629748
-0.00365938,-0.00019375101
-0.008200362,-0.01573248
-0.008009521,0.047954656
-0.0017909736,0.025304513
4.387254e-05,0.0021969292
0.004817311,-0.009807409
-0.0023776456,-0.042872023
-0.007124749,0.002441642
-0.006716859,0.010366829
-0.0025327597,-0.0017307504
0.01209911,0.08524242
-0.00031733979,0.0022761824
-0.012322366,-0.045485295
-0.005215103,-0.021563826
0.011206044,0.0563487
0.0006335087,0.016479976
0.0126142735,0.03738404
0.009335913,0.07653898
-0.004947058,-0.03533664
-0.0019100481,-0.06905707
0.002808853,-0.012358138
0.003041125,-0.032143585
-0.006679219,0.009976548
0.012476555,0.014928974
0.013644404,0.023836361
0.0017195615,0.030132392
0.00043614698,-0.020731665
0.00078321155,-0.018252362
0.00016727817,-0.054988943
-0.0017576346,-0.028665056
0.010652673,0.011104403
-0.0059829545,-0.025179794
0.0069361483,0.066359386
0.002409467,-0.013160372
0.008234694,0.07170637
0.0037583732,0.03524394
-0.007859518,-0.05193105
-0.0028249798,0.043413997
-0.00062683213,-0.027095685
0.014656483,0.048450243
-0.0099092545,-0.02329926
-0.013714418,-0.026036313
-0.016459765,-0.09696585
-0.018424382,-0.027678711
-0.0024248392,-0.0018191228
0.0030019823,-0.018189853
-0.0070165945,-0.010635636
-0.0034971475,-0.07583271
-0.00482324,0.0757199
0.009091626,0.012646889
-0.0045767613,0.028323384
-0.0020196068,-0.005932109
0.0004381446,0.028358044
0.020610012,0.03304093
0.0024912164,0.010993235
0.013073459,0.07588287
-0.004222284,-0.06801815
-0.009890081,-0.011685622
0.009264659,-0.030141933
-0.0039863302,-0.015348971
0.0027299533,0.023989791
0.004153393,0.031203441
-0.015963241,-0.17842223
-0.013934245,-0.072953895
-0.0022368387,-0.042733163
0.007851187,0.013958439
-0.0011890801,0.01125205
-0.0068170587,-0.10425168
-0.022250574,-0.03762935
-0.007726646,-0.017442554
0.01090716,0.15217635
0.0064476915,0.034482297
0.01810272,0.04103065
-0.0124057885,-0.035143785
0.013544319,0.020700123
-0.010035105,0.19390683
0.014240015,0.0644706
0.0043387176,-0.013428979
0.006055626,-0.05643347
-0.003567428,0.0784964
0.01568263,-0.06545775
-0.0029413723,-0.0033104802
0.010635942,0.041206513
0.004605942,0.037146516
0.008835946,0.03435242
-0.007103826,-0.016084652
0.0034379931,0.07404961
0.006294502,0.04878179
-0.0056628315,0.014535866
-0.009282845,0.11026656
0.0070516663,0.00195532
-0.014545847,-0.028908266
0.0026586056,0.0003047276
-0.0045737186,0.04395703
-0.0035267065,-0.07210693
-0.0182354,0.015255016
0.0018826728,-0.016332673
-0.003171602,0.09796278
0.024327207,0.017510282
-0.011081626,-0.027013203
-0.009555258,0.023574403
-0.006665427,-0.04606613
-0.011241139,0.005348675
0.011138905,-0.021103403
0.002759892,-0.06861912
-0.013788235,-0.05317488
-0.0081727635,-0.029948046
-0.002880753,0.0023890436
-0.0056612203,-0.03159342
0.0013389552,-0.03216009
0.011379438,0.06867262
0.008607823,0.01978752
-0.0014857526,0.013634852
0.01015315,0.01804906
0.007841548,-0.0042894767
-0.0022882456,0.0044389856
-0.0003005967,0.06580974
-0.006441921,-0.05754987
-0.014355936,0.005009554
-0.0054467055,-0.052089434
0.006402146,-0.021995738
-0.005905159,0.025017632
-0.008944979,0.037399705
0.0097970525,0.019441172
0.02458054,-0.048537932
-0.00017538574,0.011917434
-0.006596675,-0.00726128
0.0028795362,-0.037788324
0.011600541,0.05008047
-0.01055659,-0.06501121
-0.0053092823,-0.006795219
-0.003384443,-0.03245989
-0.016532162,-0.05310301
-0.012496808,-0.044384636
0.016444247,0.12055856
0.0043325657,-0.027858049
-0.021635039,-0.043054216
-0.015753688,-0.13923526
0.013857222,-0.061150108
0.010667395,0.0052969446
0.008322684,0.05628916
0.024578806,-0.01795153
0.015667753,0.08611348
0.024203187,0.04992935
-0.0015519285,-0.0018990723
0.010272751,0.046202675
-0.008631242,-0.0026579872
0.0025684657,-0.033090744
0.005169661,0.031044496
0.0047953483,0.0069608837
0.005477987,0.022663405
-0.0010762864,0.05569826
0.00088725775,-0.0200751
0.003461068,0.020584544
-0.0011554288,-0.012232761
0.01265942,0.030768983
-0.0007719549,0.07185607
-0.0129315015,-0.076401874
-0.010721468,0.0011459007
0.010298325,-0.040128913
-0.020295918,0.011208565
0.009412823,0.068711124
0.022808798,0.043590393
0.014250166,-0.0022040051
0.007301462,-0.005428787
-0.018693855,-0.19058275
-0.027475968,-0.025367133
-0.01306312,0.026187196
-0.00032716873,-0.0052472088
-0.00079684926,-0.01698956
-0.002975772,0.0062868595
-0.0020835204,-0.0468801
-0.017981805,-0.009945872
-0.01124462,0.17311312
0.0016515604,0.07579701
-0.0006961974,0.04482546
9.0844e-05,-0.057738528
0.00051435316,-0.12878634
0.0003456818,-0.0040639606
-0.004177041,-0.0065220725
0.015429055,-0.021332132
0.008999404,-0.09339713
-0.007883651,0.0028894092
0.006607521,0.00819593
0.00549558,-0.045845468
-0.004853823,-0.05614363
-0.008553293,0.086260125
0.010565482,-0.00875255
-0.0031992383,0.004602107
0.006719106,0.036045156
-0.0054363823,-0.021444237
0.0014340471,0.046917956
-0.005284359,-0.035580385
0.0063767424,0.0633707
0.0018628428,-0.032797165
0.003637241,0.13018711
-0.008889994,0.0492955
-0.016312076,0.042167023
-0.0051116333,-0.0016847174
-0.0021622782,0.01926338
0.008234336,0.0013946692
0.009077774,0.062437266
0.0054084463,0.08814667
0.014029147,0.05899913
-0.006152453,0.039449424
0.000642775,-0.008359492
0.0048130127,0.0054400573
-0.0023156516,-0.0759353
0.0031069785,0.12085895
-0.004512961,0.055506628
-0.0060322746,0.035742078
0.02003774,-0.09075736
-0.003493555,-0.020095041
0.015203547,0.10711967
0.00845555,-0.015875181
0.022292065,-0.07413036
-0.0054655587,-0.049723618
-0.00065645436,-0.031233849
0.0046396204,0.014638775
0.0052633304,-0.08112386
-0.0066590556,0.038650718
-0.007503329,-0.0004834318
0.00016716006,-0.0056045544
-0.015810419,-0.08394976
0.008291403,0.015718646
-0.002060273,0.041387375
-0.0023562314,-0.09976073
0.00046948448,-0.009264848
0.008714485,-0.03762315
-0.02467154,-0.023398498
-0.0060166763,-0.033303242
0.0032537426,0.04527206
-0.01009009,0.017893473
-0.015316005,-0.015471584
0.0050903824,-0.06798072
0.0059230938,-0.0049876077
0.03233591,0.06898291
-0.00043915072,0.027736194
0.006902044,0.005208873
0.016705899,-0.03505902
-0.015683606,0.051851574
0.004315432,-0.013251406
-0.0051961243,0.0071512456
-0.012078019,0.052950762
-0.0047280425,-0.03628553
-0.007955177,0.017010452
-0.017393537,-0.057728615
-0.021871125,-0.08965117
0.0072034183,0.017248863
0.0074627874,0.004220543
-0.0023555346,-0.0147511875
0.02256193,0.0035186992
-0.007678097,-0.032276604
0.0012382679,0.008709701
-0.0056716716,-0.041591395
-0.007696599,-0.010630307
0.002455864,-0.005964967
-0.0033906377,0.02255847
-0.011563236,-0.08211041
-0.018847002,-0.0013108707
-0.0021186736,-0.038917575
0.0028187642,-0.012172603
0.011498852,-0.02400416
0.00070751936,0.029722791
0.026478296,0.017304504
-0.003577021,0.01187931
0.01628595,0.05630768
0.011170848,-0.0064277523
0.0042655366,0.03134198
0.009111188,0.0575573
-0.017444437,0.0033987302
-0.015582306,0.010262089
-0.020970818,-0.045657508
-0.024864044,-0.05473093
0.004323053,-0.008131821
-0.00027667708,0.0063669514
0.009037672,0.03334237
0.014229905,0.009428239
-0.0030701037,-0.025613418
0.0073665166,0.008992368
-0.012876589,-0.019630121
0.0002798196,0.00824751
0.0045475797,0.014701252
0.011956967,0.014195512
0.0033861417,-0.0094114235
0.0008770337,-0.04872534
0.0030004028,0.037408456
0.0014573308,-0.033525888
-0.0026096823,0.0125468
0.0044279685,0.012767285
0.012583995,0.037625067
0.00095270306,-0.011375921
0.012735068,0.05087182
0.009058975,0.05362253
-0.0019316938,0.038477715
0.006628185,0.04389214
-0.009897208,-0.02537237
-0.014812164,-0.049041055
0.012956597,0.02664361
0.00015224854,-0.024776617
0.004137896,0.0031953286
-0.007445043,-0.010229402
-0.013726884,-0.043135438
0.003350853,-0.0147327045
-0.0037708844,-0.013306453
0.0069008153,0.0035664984
0.0030130323,-0.032492537
0.012279306,0.051700465
0.01934802,0.023912242
0.021704862,0.056202777
0.010398241,-0.001272977
-0.0072927396,0.005812578
0.00627859,0.016608473
0.004973933,0.024259655
-0.0011417187,0.020725913
0.00014538347,-0.05402191
0.0007050721,0.021355502
0.0062700324,-0.0033747207
0.00022972049,-0.042998977
-0.0029923907,-0.03533716
0.0040461225,0.017078554
0.0005565544,-0.015477013
0.0010645691,0.021329977
0.0070178104,-0.04220245
-0.003236049,0.06415452
-0.004816528,-0.010868172
-0.014078613,-0.031541314
-0.012645879,-0.020641392
0.011349702,0.06584949
0.00824105,0.026899733
0.009790579,0.050335072
0.007919224,0.035090003
0.003465409,-0.010671433
-0.0041351286,-0.020342045
-0.0022196183,0.046022553
-0.004067844,-0.006239156
